Anno;Codice regione;Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;OPPIACEI;152
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S47                    ;OPPIACEI;53
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S48                    ;OPPIACEI;100
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S49                    ;OPPIACEI;509
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S50                    ;OPPIACEI;59
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S51                    ;OPPIACEI;34
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;OPPIACEI;302
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S61                    ;OPPIACEI;51
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S62                    ;OPPIACEI;115
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;OPPIACEI;118
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S64                    ;OPPIACEI;80
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;OPPIACEI;369
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S66                    ;OPPIACEI;58
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;OPPIACEI;229
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S68                    ;OPPIACEI;87
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;OPPIACEI;65
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;OPPIACEI;358
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;OPPIACEI;108
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S72                    ;OPPIACEI;123
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S73                    ;OPPIACEI;13
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;OPPIACEI;153
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;OPPIACEI;43
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;OPPIACEI;580
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;OPPIACEI;54
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;OPPIACEI;58
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;OPPIACEI;106
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;OPPIACEI;264
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;OPPIACEI;114
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;OPPIACEI;472
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;OPPIACEI;77
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;OPPIACEI;32
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S01                    ;OPPIACEI;226
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S02                    ;OPPIACEI;114
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S03                    ;OPPIACEI;149
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S14                    ;OPPIACEI;40
2024;110;MARCHE;302;AST2 DI ANCONA;S04                    ;OPPIACEI;193
2024;110;MARCHE;302;AST2 DI ANCONA;S05                    ;OPPIACEI;194
2024;110;MARCHE;302;AST2 DI ANCONA;S06                    ;OPPIACEI;52
2024;110;MARCHE;302;AST2 DI ANCONA;S07                    ;OPPIACEI;355
2024;110;MARCHE;303;AST3 DI MACERATA;S08                    ;OPPIACEI;247
2024;110;MARCHE;303;AST3 DI MACERATA;S09                    ;OPPIACEI;330
2024;110;MARCHE;303;AST3 DI MACERATA;S10                    ;OPPIACEI;47
2024;110;MARCHE;304;AST4 DI FERMO;S11                    ;OPPIACEI;311
2024;110;MARCHE;305;AST5 DI ASCOLI PICENO;S12                    ;OPPIACEI;203
2024;110;MARCHE;305;AST5 DI ASCOLI PICENO;S13                    ;OPPIACEI;316
2024;120;LAZIO;109;VITERBO;A05                    ;OPPIACEI;45
2024;120;LAZIO;109;VITERBO;S01                    ;OPPIACEI;144
2024;120;LAZIO;109;VITERBO;S02                    ;OPPIACEI;95
2024;120;LAZIO;109;VITERBO;S04                    ;OPPIACEI;106
2024;120;LAZIO;109;VITERBO;S05                    ;OPPIACEI;199
2024;120;LAZIO;110;RIETI;A03                    ;OPPIACEI;16
2024;120;LAZIO;110;RIETI;B03                    ;OPPIACEI;54
2024;120;LAZIO;110;RIETI;S03                    ;OPPIACEI;143
2024;120;LAZIO;111;LATINA;S01                    ;OPPIACEI;57
2024;120;LAZIO;111;LATINA;S02                    ;OPPIACEI;136
2024;120;LAZIO;111;LATINA;S03                    ;OPPIACEI;76
2024;120;LAZIO;111;LATINA;S04                    ;OPPIACEI;91
2024;120;LAZIO;111;LATINA;S05                    ;OPPIACEI;155
2024;120;LAZIO;112;FROSINONE;A02                    ;OPPIACEI;30
2024;120;LAZIO;112;FROSINONE;A06                    ;OPPIACEI;34
2024;120;LAZIO;112;FROSINONE;B06                    ;OPPIACEI;96
2024;120;LAZIO;112;FROSINONE;S02                    ;OPPIACEI;192
2024;120;LAZIO;112;FROSINONE;S06                    ;OPPIACEI;90
2024;120;LAZIO;112;FROSINONE;S08                    ;OPPIACEI;195
2024;120;LAZIO;201;ROMA 1;A01                    ;OPPIACEI;
2024;120;LAZIO;201;ROMA 1;S01                    ;OPPIACEI;236
2024;120;LAZIO;201;ROMA 1;S03                    ;OPPIACEI;213
2024;120;LAZIO;201;ROMA 1;S04                    ;OPPIACEI;253
2024;120;LAZIO;201;ROMA 1;S05                    ;OPPIACEI;272
2024;120;LAZIO;201;ROMA 1;S06                    ;OPPIACEI;2
2024;120;LAZIO;201;ROMA 1;S08                    ;OPPIACEI;197
2024;120;LAZIO;202;ROMA 2;S01                    ;OPPIACEI;408
2024;120;LAZIO;202;ROMA 2;S03                    ;OPPIACEI;197
2024;120;LAZIO;202;ROMA 2;S05                    ;OPPIACEI;231
2024;120;LAZIO;202;ROMA 2;S06                    ;OPPIACEI;154
2024;120;LAZIO;202;ROMA 2;S07                    ;OPPIACEI;109
2024;120;LAZIO;202;ROMA 2;S08                    ;OPPIACEI;375
2024;120;LAZIO;203;ROMA 3;A02                    ;OPPIACEI;1
2024;120;LAZIO;203;ROMA 3;S02                    ;OPPIACEI;223
2024;120;LAZIO;203;ROMA 3;S03                    ;OPPIACEI;297
2024;120;LAZIO;204;ROMA 4;A02                    ;OPPIACEI;39
2024;120;LAZIO;204;ROMA 4;S01                    ;OPPIACEI;63
2024;120;LAZIO;204;ROMA 4;S02                    ;OPPIACEI;104
2024;120;LAZIO;204;ROMA 4;S03                    ;OPPIACEI;130
2024;120;LAZIO;205;ROMA 5;S01                    ;OPPIACEI;111
2024;120;LAZIO;205;ROMA 5;S02                    ;OPPIACEI;165
2024;120;LAZIO;205;ROMA 5;S03                    ;OPPIACEI;19
2024;120;LAZIO;205;ROMA 5;S04                    ;OPPIACEI;99
2024;120;LAZIO;205;ROMA 5;S05                    ;OPPIACEI;77
2024;120;LAZIO;206;ROMA 6;A02                    ;OPPIACEI;59
2024;120;LAZIO;206;ROMA 6;A06                    ;OPPIACEI;40
2024;120;LAZIO;206;ROMA 6;S02                    ;OPPIACEI;81
2024;120;LAZIO;206;ROMA 6;S03                    ;OPPIACEI;68
2024;120;LAZIO;206;ROMA 6;S04                    ;OPPIACEI;300
2024;120;LAZIO;206;ROMA 6;S06                    ;OPPIACEI;111
2024;130;ABRUZZO;201;ASL AVEZZANO-SULMONA-L'AQUILA;S01                    ;OPPIACEI;134
2024;130;ABRUZZO;201;ASL AVEZZANO-SULMONA-L'AQUILA;S02                    ;OPPIACEI;120
2024;130;ABRUZZO;201;ASL AVEZZANO-SULMONA-L'AQUILA;S03                    ;OPPIACEI;138
2024;130;ABRUZZO;202;ASL LANCIANO-VASTO-CHIETI;S04                    ;OPPIACEI;218
2024;130;ABRUZZO;202;ASL LANCIANO-VASTO-CHIETI;S05                    ;OPPIACEI;222
2024;130;ABRUZZO;202;ASL LANCIANO-VASTO-CHIETI;S06                    ;OPPIACEI;278
2024;130;ABRUZZO;203;ASL PESCARA;S07                    ;OPPIACEI;492
2024;130;ABRUZZO;203;ASL PESCARA;S08                    ;OPPIACEI;77
2024;130;ABRUZZO;204;ASL TERAMO;S09                    ;OPPIACEI;340
2024;130;ABRUZZO;204;ASL TERAMO;S10                    ;OPPIACEI;184
2024;130;ABRUZZO;204;ASL TERAMO;S11                    ;OPPIACEI;184
2024;140;MOLISE;201;ASREM;S01                    ;OPPIACEI;234
2024;140;MOLISE;201;ASREM;S02                    ;OPPIACEI;53
2024;140;MOLISE;201;ASREM;S03                    ;OPPIACEI;247
2024;140;MOLISE;201;ASREM;S04                    ;OPPIACEI;116
2024;140;MOLISE;201;ASREM;S05                    ;OPPIACEI;12
2024;140;MOLISE;201;ASREM;S06                    ;OPPIACEI;28
2024;150;CAMPANIA;201;A.S.L. AVELLINO;S01                    ;OPPIACEI;149
2024;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;OPPIACEI;326
2024;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;OPPIACEI;127
2024;150;CAMPANIA;202;A.S.L. BENEVENTO;S04                    ;OPPIACEI;68
2024;150;CAMPANIA;202;A.S.L. BENEVENTO;S05                    ;OPPIACEI;57
2024;150;CAMPANIA;203;A.S.L. CASERTA;S06                    ;OPPIACEI;222
2024;150;CAMPANIA;203;A.S.L. CASERTA;S08                    ;OPPIACEI;175
2024;150;CAMPANIA;203;A.S.L. CASERTA;S09                    ;OPPIACEI;85
2024;150;CAMPANIA;203;A.S.L. CASERTA;S10                    ;OPPIACEI;129
2024;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;OPPIACEI;318
2024;150;CAMPANIA;203;A.S.L. CASERTA;S12                    ;OPPIACEI;241
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;OPPIACEI;100
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S15                    ;OPPIACEI;179
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S16                    ;OPPIACEI;111
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;OPPIACEI;139
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;OPPIACEI;151
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S19                    ;OPPIACEI;173
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;OPPIACEI;152
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S21                    ;OPPIACEI;125
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S22                    ;OPPIACEI;248
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S23                    ;OPPIACEI;140
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S24                    ;OPPIACEI;16
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S25                    ;OPPIACEI;70
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S26                    ;OPPIACEI;78
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;OPPIACEI;157
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;OPPIACEI;222
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;OPPIACEI;123
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S31                    ;OPPIACEI;205
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;OPPIACEI;175
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;OPPIACEI;58
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;OPPIACEI;138
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;OPPIACEI;38
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;OPPIACEI;112
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;OPPIACEI;207
2024;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;OPPIACEI;213
2024;150;CAMPANIA;207;A.S.L. SALERNO;S41                    ;OPPIACEI;239
2024;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;OPPIACEI;284
2024;150;CAMPANIA;207;A.S.L. SALERNO;S43                    ;OPPIACEI;415
2024;150;CAMPANIA;207;A.S.L. SALERNO;S45                    ;OPPIACEI;56
2024;150;CAMPANIA;207;A.S.L. SALERNO;S46                    ;OPPIACEI;17
2024;150;CAMPANIA;207;A.S.L. SALERNO;S47                    ;OPPIACEI;146
2024;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;OPPIACEI;48
2024;160;PUGLIA;106;ASL BR;S20                    ;OPPIACEI;138
2024;160;PUGLIA;106;ASL BR;S21                    ;OPPIACEI;47
2024;160;PUGLIA;106;ASL BR;S22                    ;OPPIACEI;59
2024;160;PUGLIA;106;ASL BR;S23                    ;OPPIACEI;80
2024;160;PUGLIA;106;ASL BR;S24                    ;OPPIACEI;145
2024;160;PUGLIA;106;ASL BR;S25                    ;OPPIACEI;33
2024;160;PUGLIA;112;ASL TA;S50                    ;OPPIACEI;38
2024;160;PUGLIA;112;ASL TA;S51                    ;OPPIACEI;121
2024;160;PUGLIA;112;ASL TA;S52                    ;OPPIACEI;133
2024;160;PUGLIA;112;ASL TA;S53                    ;OPPIACEI;98
2024;160;PUGLIA;112;ASL TA;S54                    ;OPPIACEI;67
2024;160;PUGLIA;112;ASL TA;S55                    ;OPPIACEI;495
2024;160;PUGLIA;112;ASL TA;S56                    ;OPPIACEI;157
2024;160;PUGLIA;113;ASL BT;S15                    ;OPPIACEI;64
2024;160;PUGLIA;113;ASL BT;S16                    ;OPPIACEI;21
2024;160;PUGLIA;113;ASL BT;S17                    ;OPPIACEI;162
2024;160;PUGLIA;113;ASL BT;S18                    ;OPPIACEI;56
2024;160;PUGLIA;113;ASL BT;S19                    ;OPPIACEI;27
2024;160;PUGLIA;114;ASL BA;S01                    ;OPPIACEI;47
2024;160;PUGLIA;114;ASL BA;S02                    ;OPPIACEI;100
2024;160;PUGLIA;114;ASL BA;S03                    ;OPPIACEI;73
2024;160;PUGLIA;114;ASL BA;S04                    ;OPPIACEI;110
2024;160;PUGLIA;114;ASL BA;S05                    ;OPPIACEI;143
2024;160;PUGLIA;114;ASL BA;S06                    ;OPPIACEI;62
2024;160;PUGLIA;114;ASL BA;S08                    ;OPPIACEI;241
2024;160;PUGLIA;114;ASL BA;S09                    ;OPPIACEI;84
2024;160;PUGLIA;114;ASL BA;S10                    ;OPPIACEI;79
2024;160;PUGLIA;114;ASL BA;S11                    ;OPPIACEI;3
2024;160;PUGLIA;114;ASL BA;S13                    ;OPPIACEI;83
2024;160;PUGLIA;114;ASL BA;S14                    ;OPPIACEI;186
2024;160;PUGLIA;114;ASL BA;S58                    ;OPPIACEI;25
2024;160;PUGLIA;115;ASL FG;S26                    ;OPPIACEI;14
2024;160;PUGLIA;115;ASL FG;S27                    ;OPPIACEI;86
2024;160;PUGLIA;115;ASL FG;S28                    ;OPPIACEI;44
2024;160;PUGLIA;115;ASL FG;S29                    ;OPPIACEI;30
2024;160;PUGLIA;115;ASL FG;S30                    ;OPPIACEI;62
2024;160;PUGLIA;115;ASL FG;S31                    ;OPPIACEI;60
2024;160;PUGLIA;115;ASL FG;S32                    ;OPPIACEI;31
2024;160;PUGLIA;115;ASL FG;S33                    ;OPPIACEI;17
2024;160;PUGLIA;115;ASL FG;S34                    ;OPPIACEI;120
2024;160;PUGLIA;115;ASL FG;S35                    ;OPPIACEI;264
2024;160;PUGLIA;115;ASL FG;S36                    ;OPPIACEI;60
2024;160;PUGLIA;116;ASL LE;S37                    ;OPPIACEI;174
2024;160;PUGLIA;116;ASL LE;S38                    ;OPPIACEI;50
2024;160;PUGLIA;116;ASL LE;S39                    ;OPPIACEI;156
2024;160;PUGLIA;116;ASL LE;S40                    ;OPPIACEI;77
2024;160;PUGLIA;116;ASL LE;S41                    ;OPPIACEI;67
2024;160;PUGLIA;116;ASL LE;S42                    ;OPPIACEI;23
2024;160;PUGLIA;116;ASL LE;S43                    ;OPPIACEI;134
2024;160;PUGLIA;116;ASL LE;S44                    ;OPPIACEI;141
2024;160;PUGLIA;116;ASL LE;S45                    ;OPPIACEI;155
2024;160;PUGLIA;116;ASL LE;S46                    ;OPPIACEI;79
2024;160;PUGLIA;116;ASL LE;S47                    ;OPPIACEI;19
2024;160;PUGLIA;116;ASL LE;S48                    ;OPPIACEI;102
2024;160;PUGLIA;116;ASL LE;S49                    ;OPPIACEI;122
2024;160;PUGLIA;116;ASL LE;S59                    ;OPPIACEI;47
2024;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;OPPIACEI;30
2024;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;OPPIACEI;228
2024;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;OPPIACEI;94
2024;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;OPPIACEI;62
2024;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;OPPIACEI;284
2024;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;OPPIACEI;181
2024;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;OPPIACEI;371
2024;180;CALABRIA;201;A.S.P. COSENZA;S13                    ;OPPIACEI;166
2024;180;CALABRIA;201;A.S.P. COSENZA;S14                    ;OPPIACEI;111
2024;180;CALABRIA;201;A.S.P. COSENZA;S15                    ;OPPIACEI;42
2024;180;CALABRIA;201;A.S.P. COSENZA;S16                    ;OPPIACEI;103
2024;180;CALABRIA;201;A.S.P. COSENZA;S17                    ;OPPIACEI;55
2024;180;CALABRIA;201;A.S.P. COSENZA;S18                    ;OPPIACEI;137
2024;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;OPPIACEI;218
2024;180;CALABRIA;203;A.S.P. CATANZARO;S31                    ;OPPIACEI;280
2024;180;CALABRIA;203;A.S.P. CATANZARO;S32                    ;OPPIACEI;162
2024;180;CALABRIA;203;A.S.P. CATANZARO;S33                    ;OPPIACEI;189
2024;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S41                    ;OPPIACEI;132
2024;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S42                    ;OPPIACEI;31
2024;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S52                    ;OPPIACEI;42
2024;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;OPPIACEI;188
2024;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;OPPIACEI;60
2024;190;SICILIA;201;ASP AGRIGENTO;S01                    ;OPPIACEI;62
2024;190;SICILIA;201;ASP AGRIGENTO;S02                    ;OPPIACEI;18
2024;190;SICILIA;201;ASP AGRIGENTO;S03                    ;OPPIACEI;33
2024;190;SICILIA;201;ASP AGRIGENTO;S04                    ;OPPIACEI;9
2024;190;SICILIA;201;ASP AGRIGENTO;S05                    ;OPPIACEI;34
2024;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;OPPIACEI;40
2024;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;OPPIACEI;48
2024;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;OPPIACEI;7
2024;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;OPPIACEI;25
2024;190;SICILIA;203;ASP CATANIA;S01                    ;OPPIACEI;27
2024;190;SICILIA;203;ASP CATANIA;S02                    ;OPPIACEI;91
2024;190;SICILIA;203;ASP CATANIA;S03                    ;OPPIACEI;19
2024;190;SICILIA;203;ASP CATANIA;S04                    ;OPPIACEI;147
2024;190;SICILIA;203;ASP CATANIA;S05                    ;OPPIACEI;73
2024;190;SICILIA;203;ASP CATANIA;S06                    ;OPPIACEI;187
2024;190;SICILIA;203;ASP CATANIA;S07                    ;OPPIACEI;100
2024;190;SICILIA;203;ASP CATANIA;S08                    ;OPPIACEI;21
2024;190;SICILIA;203;ASP CATANIA;S09                    ;OPPIACEI;54
2024;190;SICILIA;204;ASP ENNA;S01                    ;OPPIACEI;34
2024;190;SICILIA;204;ASP ENNA;S02                    ;OPPIACEI;53
2024;190;SICILIA;204;ASP ENNA;S03                    ;OPPIACEI;33
2024;190;SICILIA;205;ASP MESSINA;S01                    ;OPPIACEI;2
2024;190;SICILIA;205;ASP MESSINA;S02                    ;OPPIACEI;28
2024;190;SICILIA;205;ASP MESSINA;S03                    ;OPPIACEI;23
2024;190;SICILIA;205;ASP MESSINA;S04                    ;OPPIACEI;29
2024;190;SICILIA;205;ASP MESSINA;S05                    ;OPPIACEI;2
2024;190;SICILIA;205;ASP MESSINA;S06                    ;OPPIACEI;4
2024;190;SICILIA;205;ASP MESSINA;S07                    ;OPPIACEI;34
2024;190;SICILIA;206;ASP PALERMO;S01                    ;OPPIACEI;43
2024;190;SICILIA;206;ASP PALERMO;S02                    ;OPPIACEI;30
2024;190;SICILIA;206;ASP PALERMO;S04                    ;OPPIACEI;3
2024;190;SICILIA;206;ASP PALERMO;S05                    ;OPPIACEI;17
2024;190;SICILIA;206;ASP PALERMO;S06                    ;OPPIACEI;113
2024;190;SICILIA;206;ASP PALERMO;S07                    ;OPPIACEI;268
2024;190;SICILIA;206;ASP PALERMO;S08                    ;OPPIACEI;147
2024;190;SICILIA;206;ASP PALERMO;S09                    ;OPPIACEI;266
2024;190;SICILIA;206;ASP PALERMO;S12                    ;OPPIACEI;52
2024;190;SICILIA;207;ASP RAGUSA;S01                    ;OPPIACEI;149
2024;190;SICILIA;207;ASP RAGUSA;S02                    ;OPPIACEI;60
2024;190;SICILIA;207;ASP RAGUSA;S03                    ;OPPIACEI;61
2024;190;SICILIA;208;ASP SIRACUSA;S01                    ;OPPIACEI;13
2024;190;SICILIA;208;ASP SIRACUSA;S02                    ;OPPIACEI;59
2024;190;SICILIA;208;ASP SIRACUSA;S03                    ;OPPIACEI;25
2024;190;SICILIA;208;ASP SIRACUSA;S04                    ;OPPIACEI;47
2024;190;SICILIA;209;ASP DI TRAPANI;S01                    ;OPPIACEI;23
2024;190;SICILIA;209;ASP DI TRAPANI;S02                    ;OPPIACEI;80
2024;190;SICILIA;209;ASP DI TRAPANI;S03                    ;OPPIACEI;79
2024;190;SICILIA;209;ASP DI TRAPANI;S04                    ;OPPIACEI;117
2024;190;SICILIA;209;ASP DI TRAPANI;S05                    ;OPPIACEI;95
2024;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;OPPIACEI;177
2024;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S02                    ;OPPIACEI;14
2024;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S03                    ;OPPIACEI;346
2024;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S05                    ;OPPIACEI;436
2024;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S06                    ;OPPIACEI;88
2024;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S07                    ;OPPIACEI;59
2024;200;SARDEGNA;303;ASL N. 3 DI NUORO;S08                    ;OPPIACEI;12
2024;200;SARDEGNA;303;ASL N. 3 DI NUORO;S09                    ;OPPIACEI;28
2024;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;OPPIACEI;16
2024;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S12                    ;OPPIACEI;34
2024;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S13                    ;OPPIACEI;
2024;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;OPPIACEI;105
2024;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;OPPIACEI;177
2024;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S16                    ;OPPIACEI;163
2024;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S17                    ;OPPIACEI;72
2024;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;OPPIACEI;245
